id,url,primaryTitle,originalTitle,type,description,primaryImage,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes
tt0245429,https://www.imdb.com/title/tt0245429/,Spirited Away,Sen to Chihiro no kamikakushi,movie,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches and spirits, and where humans are changed into beasts.",https://m.media-amazon.com/images/M/MV5BNTEyNmEwOWUtYzkyOC00ZTQ4LTllZmUtMjk0Y2YwOGUzYjRiXkEyXkFqcGc@._V1_.jpg,PG,2001,,2003-03-28,"['Anime', 'Coming-of-Age', 'Fairy Tale', 'Hand-Drawn Animation', 'Quest', 'Supernatural Fantasy', 'Adventure', 'Animation', 'Family', 'Fantasy']","['JP', 'US']","['http://movies.disney.com/spirited-away', 'http://disney.go.com/disneyvideos/animatedfilms/miyazaki/more_miyazaki.html']","['ja', 'en']",,"[{'id': 'co0016626', 'name': 'Tokuma Shoten'}, {'id': 'co0048420', 'name': 'Studio Ghibli'}, {'id': 'co0003850', 'name': 'Nippon Television Network (NTV)'}]",19000000,358110581,"['Adventure', 'Animation', 'Family']",False,124,8.6,900324
tt0253474,https://www.imdb.com/title/tt0253474/,The Pianist,The Pianist,movie,"During WWII, acclaimed Polish musician Wladyslaw faces various struggles as he loses contact with his family. As the situation worsens, he hides in the ruins of Warsaw in order to survive.",https://m.media-amazon.com/images/M/MV5BMjEwNmEwYjgtNTk3ZC00NjljLTg5ZDctZTY3ZGQwZjRkZmQxXkEyXkFqcGc@._V1_.jpg,R,2002,,2003-03-28,"['Docudrama', 'Epic', 'Period Drama', 'Tragedy', 'War Epic', 'Biography', 'Drama', 'Music', 'War']","['FR', 'PL', 'DE', 'GB', 'US']","['https://www.focusfeatures.com/the_pianist', 'https://www.facebook.com/The-Pianist-302717273113887/']","['en', 'de', 'ru']","['Instalatorów, Ochota, Warsaw, Mazowieckie, Poland']","[{'id': 'co0024473', 'name': 'R.P. Productions'}, {'id': 'co0030304', 'name': 'Heritage Films'}, {'id': 'co0053177', 'name': 'Studio Babelsberg'}]",35000000,120098945,"['Biography', 'Drama', 'Music']",False,150,8.5,960891
tt0172495,https://www.imdb.com/title/tt0172495/,Gladiator,Gladiator,movie,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,https://m.media-amazon.com/images/M/MV5BYWQ4YmNjYjEtOWE1Zi00Y2U4LWI4NTAtMTU0MjkxNWQ1ZmJiXkEyXkFqcGc@._V1_.jpg,R,2000,,2000-05-05,"['Action Epic', 'Adventure Epic', 'Epic', 'Period Drama', 'Sword & Sandal', 'Action', 'Adventure', 'Drama']","['US', 'GB', 'MT', 'MA']",['https://www.facebook.com/GladiatorMovie/'],['en'],"['Ouarzazate, Morocco']","[{'id': 'co0819670', 'name': 'Dreamworks Pictures'}, {'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0074212', 'name': 'Scott Free Productions'}]",103000000,465516248,"['Action', 'Adventure', 'Drama']",False,155,8.5,1743852
tt6751668,https://www.imdb.com/title/tt6751668/,Parasite,Gisaengchung,movie,Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,https://m.media-amazon.com/images/M/MV5BYjk1Y2U4MjQtY2ZiNS00OWQyLWI3MmYtZWUwNmRjYWRiNWNhXkEyXkFqcGc@._V1_.jpg,R,2019,,2019-11-08,"['Dark Comedy', 'Korean Drama', 'Psychological Thriller', 'Tragedy', 'Drama', 'Thriller']",['KR'],"['https://www.barunsonena.com/en/contents/10', 'https://www.cjenm.com/en/featured-contents/parasite/']","['ko', 'en']","['Jahamun-ro, Buam-dong, Jongno-gu, Seoul, South Korea']","[{'id': 'co0043365', 'name': 'CJ Entertainment'}, {'id': 'co0197091', 'name': 'Barunson E&A'}]",11400000,262129969,"['Drama', 'Thriller']",False,132,8.5,1046887
tt0054215,https://www.imdb.com/title/tt0054215/,Psycho,Psycho,movie,A secretary on the run for embezzlement takes refuge at a secluded California motel owned by a repressed man and his overbearing mother.,https://m.media-amazon.com/images/M/MV5BYjZhMzFiZjItODA3ZC00MmRhLWIzMGYtMmVjOWUwYTA3MTRjXkEyXkFqcGc@._V1_.jpg,R,1960,,1960-09-08,"['Psychological Horror', 'Psychological Thriller', 'Slasher Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']",['US'],,['en'],"['Psycho House and Bates Motel, Backlot Universal Studios, Universal City, California, USA']","[{'id': 'co0137799', 'name': 'Alfred J. Hitchcock Productions'}, {'id': 'co0137800', 'name': 'Shamley Productions'}]",806947,32066765,"['Horror', 'Mystery', 'Thriller']",False,109,8.5,747929
tt0110357,https://www.imdb.com/title/tt0110357/,The Lion King,The Lion King,movie,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.",https://m.media-amazon.com/images/M/MV5BZGRiZDZhZjItM2M3ZC00Y2IyLTk3Y2MtMWY5YjliNDFkZTJlXkEyXkFqcGc@._V1_.jpg,G,1994,,1994-06-24,"['Animal Adventure', 'Coming-of-Age', 'Hand-Drawn Animation', 'Jungle Adventure', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy', 'Musical']",['US'],"['https://www.facebook.com/DisneyTheLionKing', 'http://movies.disney.com/the-lion-king']","['en', 'sw', 'xh', 'zu']","['Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0074039', 'name': 'Walt Disney Animation Studios'}, {'id': 'co0075995', 'name': 'Walt Disney Feature Animation'}]",45000000,981708285,"['Adventure', 'Animation', 'Drama']",False,88,8.5,1193943
tt0095327,https://www.imdb.com/title/tt0095327/,Grave of the Fireflies,Hotaru no haka,movie,A young boy and his little sister struggle to survive in Japan during World War II.,https://m.media-amazon.com/images/M/MV5BNTY5MmE2OGMtN2IxNC00MDY4LTkwMGEtZDUzOTYyNWE0ZTNjXkEyXkFqcGc@._V1_.jpg,Not Rated,1988,,1989-07-26,"['Adult Animation', 'Anime', 'Hand-Drawn Animation', 'Period Drama', 'Animation', 'Drama', 'War']","['JP', 'US']",,['ja'],,"[{'id': 'co0057589', 'name': 'Shinchosha'}, {'id': 'co0048420', 'name': 'Studio Ghibli'}]",3700000,801143,"['Animation', 'Drama', 'War']",False,88,8.5,342812
tt0407887,https://www.imdb.com/title/tt0407887/,The Departed,The Departed,movie,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_.jpg,R,2006,,2006-10-06,"['Cop Drama', 'Epic', 'Gangster', 'Crime', 'Drama', 'Thriller']","['US', 'HK']",,['en'],"['SUNY Maritime College, Bronx, New York City, New York, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0136967', 'name': 'Plan B Entertainment'}, {'id': 'co0011877', 'name': 'Initial Entertainment Group (IEG)'}]",90000000,291481358,"['Crime', 'Drama', 'Thriller']",False,151,8.5,1477495
tt2582802,https://www.imdb.com/title/tt2582802/,Whiplash,Whiplash,movie,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,https://m.media-amazon.com/images/M/MV5BMmNkODhkYjctMDMyOC00ZTNjLTkwZTItM2ExMTAxMGU1ZGQ1XkEyXkFqcGc@._V1_.jpg,R,2014,,2014-10-15,"['Psychological Drama', 'Drama', 'Music']",['US'],"['http://sonyclassics.com/whiplash/', 'http://www.advitamdistribution.com/whiplash/']",['en'],"['Santa Clarita, California, USA']","[{'id': 'co0135575', 'name': 'Bold Films'}, {'id': 'co0098315', 'name': 'Blumhouse Productions'}, {'id': 'co0280848', 'name': 'Right of Way Films'}]",3300000,50360880,"['Drama', 'Music']",False,106,8.5,1061546
tt0056058,https://www.imdb.com/title/tt0056058/,Harakiri,Seppuku,movie,"When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity.",https://m.media-amazon.com/images/M/MV5BZThiZjU5ZDQtZDI4Mi00ZGYyLTkzOTktYmIzZTFlZTkxYzg5XkEyXkFqcGc@._V1_.jpg,Not Rated,1962,,1964-08-04,"['Period Drama', 'Drama', 'Mystery']",['JP'],,['ja'],"['Kyoto, Kyoto, Japan']","[{'id': 'co0007001', 'name': 'Shochiku'}]",,15222,"['Drama', 'Mystery']",False,133,8.6,78283
tt0120586,https://www.imdb.com/title/tt0120586/,American History X,American History X,movie,"Living a life marked by violence, neo-Nazi Derek finally goes to prison after killing two black youths. Upon his release, Derek vows to change; he hopes to prevent his brother, Danny, who idolizes Derek, from following in his footsteps.",https://m.media-amazon.com/images/M/MV5BMzhiOTQ0NDItOTg0Zi00OGVmLWE0OGEtMTI4NDM0NWMxZWU4XkEyXkFqcGc@._V1_.jpg,R,1998,,1998-11-20,"['Prison Drama', 'Tragedy', 'Crime', 'Drama']",['US'],"['https://www.facebook.com/americanhistoryxmovie/', 'https://www.warnerbros.com/movies/american-history-x']",['en'],"['Venice High School - 13000 Venice Boulevard, Venice, Los Angeles, California, USA']","[{'id': 'co0046718', 'name': 'New Line Cinema'}, {'id': 'co0074787', 'name': 'Savoy Pictures'}, {'id': 'co0023612', 'name': 'The Turman-Morrissey Company'}]",20000000,23875714,"['Crime', 'Drama']",False,119,8.5,1225102
tt0482571,https://www.imdb.com/title/tt0482571/,The Prestige,The Prestige,movie,Rival 19th-century magicians engage in a bitter battle for trade secrets.,https://m.media-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_.jpg,PG-13,2006,,2006-10-20,"['Period Drama', 'Steampunk', 'Tragedy', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']","['GB', 'US']",,['en'],"['Durango and Silverton Narrow Gauge Railroad, Colorado, USA']","[{'id': 'co0049348', 'name': 'Touchstone Pictures'}, {'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0129644', 'name': 'Newmarket Films'}]",40000000,109676311,"['Drama', 'Mystery', 'Sci-Fi']",False,130,8.5,1503703
tt0110413,https://www.imdb.com/title/tt0110413/,Léon: The Professional,Léon,movie,"12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",https://m.media-amazon.com/images/M/MV5BNGRkYTNhOWQtYmI0Ni00MjZhLWJmMzAtMTA2Mjg4NGNiNDU0XkEyXkFqcGc@._V1_.jpg,R,1994,,1994-11-18,"['Gangster', 'One-Person Army Action', 'Action', 'Crime', 'Drama', 'Thriller']","['FR', 'US']",['https://leon.officialwebsite.art/'],"['en', 'it', 'fr']","['Paris, France']","[{'id': 'co0050868', 'name': 'Columbia Pictures'}, {'id': 'co0172053', 'name': 'Gaumont'}, {'id': 'co0008826', 'name': 'Les Films du Dauphin'}]",16000000,20278356,"['Action', 'Crime', 'Drama']",False,110,8.5,1294984
tt9362722,https://www.imdb.com/title/tt9362722/,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,movie,"Miles Morales catapults across the multiverse, where he encounters a team of Spider-People charged with protecting its very existence. When the heroes clash on how to handle a new threat, Miles must redefine what it means to be a hero.",https://m.media-amazon.com/images/M/MV5BNThiZjA3MjItZGY5Ni00ZmJhLWEwN2EtOTBlYTA4Y2E0M2ZmXkEyXkFqcGc@._V1_.jpg,PG,2023,,2023-06-02,"['Computer Animation', 'Superhero', 'Supernatural Fantasy', 'Teen Adventure', 'Urban Adventure', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",['US'],['https://www.acrossthespiderverse.movie/'],['en'],,"[{'id': 'co0050868', 'name': 'Columbia Pictures'}, {'id': 'co0047120', 'name': 'Marvel Entertainment'}, {'id': 'co0180492', 'name': 'Avi Arad Productions'}]",150000000,690824738,"['Action', 'Adventure', 'Animation']",False,140,8.5,442751
tt0034583,https://www.imdb.com/title/tt0034583/,Casablanca,Casablanca,movie,A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,https://m.media-amazon.com/images/M/MV5BNWEzN2U1YTYtYTQyMS00NTVkLWE2NGQtZWFlMmM0MDNjMmRiXkEyXkFqcGc@._V1_.jpg,PG,1942,,1943-01-23,"['Drama', 'Romance', 'War']",['US'],['https://www.facebook.com/CasablancaTheMovie'],"['en', 'fr', 'de', 'it', 'ru']","['Waterman Drive, Van Nuys, Los Angeles, California, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}]",950000,4720495,"['Drama', 'Romance', 'War']",False,102,8.5,627929
tt0114814,https://www.imdb.com/title/tt0114814/,The Usual Suspects,The Usual Suspects,movie,The sole survivor of a pier shoot-out tells the story of how a notorious criminal influenced the events that began with five criminals meeting in a seemingly random police lineup.,https://m.media-amazon.com/images/M/MV5BOTE5MDUxZDUtZWZmZC00NDVmLWFhOGQtNWI2YTc4NzY3MGQ0XkEyXkFqcGc@._V1_.jpg,R,1995,,1995-08-16,"['Gangster', 'Heist', 'Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']","['US', 'DE']",['https://www.facebook.com/usualsuspectsmovie/'],"['en', 'hu', 'es', 'fr']","[""Korean Friendship Bell, Angel's Gate Park - 3601 Gaffey Street, San Pedro, Los Angeles, California, USA""]","[{'id': 'co0106129', 'name': 'PolyGram Filmed Entertainment'}, {'id': 'co0033402', 'name': 'Spelling Films International'}, {'id': 'co0082030', 'name': 'Blue Parrot'}]",6000000,23341568,"['Crime', 'Drama', 'Mystery']",False,106,8.5,1183500
tt1675434,https://www.imdb.com/title/tt1675434/,The Intouchables,Intouchables,movie,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.",https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_.jpg,R,2011,,2011-11-02,"['Docudrama', 'Comedy', 'Drama']",['FR'],"['https://www.facebook.com/theintouchables', 'https://myflixer.life/']","['fr', 'en']","['Cabourg, Calvados, France']","[{'id': 'co0093197', 'name': 'Quad'}, {'id': 'co0387248', 'name': 'Ten Films'}, {'id': 'co0028557', 'name': 'Canal+'}]",9500000,426590315,"['Comedy', 'Drama']",False,112,8.5,970929
tt0095765,https://www.imdb.com/title/tt0095765/,Cinema Paradiso,Nuovo Cinema Paradiso,movie,"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater's film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.",https://m.media-amazon.com/images/M/MV5BMTljNzc4YWEtYTZlMS00ODMyLWIwMTAtNWQxY2VkMDEwYTk5XkEyXkFqcGc@._V1_.jpg,PG,1988,,1990-02-23,"['Coming-of-Age', 'Drama', 'Romance']","['IT', 'FR']","['https://www.facebook.com/CinemaParadisoMovie', 'http://www.miramax.com/movie/cinema-paradiso']",['it'],"['Cefalù, Palermo, Sicily, Italy']","[{'id': 'co0013358', 'name': 'Cristaldifilm'}, {'id': 'co0042444', 'name': 'Les Films Ariane'}, {'id': 'co0009359', 'name': 'Rai 3'}]",5000000,13020497,"['Drama', 'Romance']",False,174,8.5,298966
tt0027977,https://www.imdb.com/title/tt0027977/,Modern Times,Modern Times,movie,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,https://m.media-amazon.com/images/M/MV5BODVkZGFhNGQtYjdiYi00Njc4LWFmYTItNTlmNzJjMTg1ZDc5XkEyXkFqcGc@._V1_.jpg,G,1936,,1936-02-25,"['Slapstick', 'Comedy', 'Drama', 'Romance']",['US'],"['https://www.instagram.com/charliechaplinofficial/', 'https://www.charliechaplin.com/en/films/6-Modern-Times']",['en'],"['Sierra Hwy. & Penman Rd., Santa Clarita, California, USA']","[{'id': 'co0028083', 'name': 'Charles Chaplin Productions'}]",1500000,463618,"['Comedy', 'Drama', 'Romance']",False,87,8.5,271043
tt0078748,https://www.imdb.com/title/tt0078748/,Alien,Alien,movie,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.",https://m.media-amazon.com/images/M/MV5BN2NhMDk2MmEtZDQzOC00MmY5LThhYzAtMDdjZGFjOGZjMjdjXkEyXkFqcGc@._V1_.jpg,R,1979,,1979-06-22,"['Cyberpunk', 'Monster Horror', 'Space Sci-Fi', 'Horror', 'Sci-Fi']","['GB', 'US']",['https://www.facebook.com/alienanthology/'],['en'],"['Shepperton Studios, Shepperton, Surrey, England, UK']","[{'id': 'co0000756', 'name': 'Twentieth Century Fox'}, {'id': 'co0132161', 'name': 'Brandywine Productions'}, {'id': 'co0074212', 'name': 'Scott Free Productions'}]",11000000,108610218,"['Horror', 'Sci-Fi']",False,117,8.5,1009029
tt0047396,https://www.imdb.com/title/tt0047396/,Rear Window,Rear Window,movie,A bored photographer recovering from a broken leg passes the time by watching his neighbors and begins to suspect one of them of murder.,https://m.media-amazon.com/images/M/MV5BODZhOWI1ODgtMzdiOS00YjNkLTgwOGUtYmIyZDg5ZmQwMzQ1XkEyXkFqcGc@._V1_.jpg,PG,1954,,1954-09-01,"['Suspense Mystery', 'Drama', 'Mystery', 'Thriller']",['US'],,['en'],"['Stage 18, Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']","[{'id': 'co0137799', 'name': 'Alfred J. Hitchcock Productions'}]",1000000,37043820,"['Drama', 'Mystery', 'Thriller']",False,112,8.5,542868
tt0064116,https://www.imdb.com/title/tt0064116/,Once Upon a Time in the West,C'era una volta il West,movie,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,https://m.media-amazon.com/images/M/MV5BZjYyNGY1MDEtN2I1MC00MGVhLTljZTYtODQ1NzQ0ODc2NzZlXkEyXkFqcGc@._V1_.jpg,PG-13,1968,,1969-07-04,"['Desert Adventure', 'Spaghetti Western', 'Western Epic', 'Drama', 'Western']","['IT', 'US']",,"['it', 'en', 'es']","['Monument Valley, Arizona, USA']","[{'id': 'co0021811', 'name': 'Rafran Cinematografica'}, {'id': 'co0067506', 'name': 'San Marco'}, {'id': 'co0023400', 'name': 'Paramount Pictures'}]",5000000,5435312,"['Drama', 'Western']",False,166,8.5,365571
tt1853728,https://www.imdb.com/title/tt1853728/,Django Unchained,Django Unchained,movie,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_.jpg,R,2012,,2012-12-25,"['Dark Comedy', 'Epic', 'Period Drama', 'Western Epic', 'Comedy', 'Drama', 'Western']",['US'],['https://www.facebook.com/unchainedmovie'],"['en', 'de', 'fr', 'it']","['Evergreen Plantation - 4677 Highway 18, Edgard, Louisiana, USA']","[{'id': 'co0150452', 'name': 'The Weinstein Company'}, {'id': 'co0050868', 'name': 'Columbia Pictures'}]",100000000,426076293,['Western'],False,165,8.5,1775422
tt0021749,https://www.imdb.com/title/tt0021749/,City Lights,City Lights,movie,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",https://m.media-amazon.com/images/M/MV5BM2U4NjgzODUtODkyOC00YTE2LTlhNTItYzFlYmM1NTEzZDA2XkEyXkFqcGc@._V1_.jpg,G,1931,,1931-03-07,"['Feel-Good Romance', 'Romantic Comedy', 'Slapstick', 'Comedy', 'Drama', 'Romance']",['US'],['https://www.instagram.com/charliechaplinofficial/'],['en'],"['Chaplin Studios - 1416 N. La Brea Avenue, Hollywood, Los Angeles, California, USA']","[{'id': 'co0028083', 'name': 'Charles Chaplin Productions'}]",1500000,55154,"['Comedy', 'Drama', 'Romance']",False,87,8.5,205594
tt0078788,https://www.imdb.com/title/tt0078788/,Apocalypse Now,Apocalypse Now,movie,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,https://m.media-amazon.com/images/M/MV5BZDhiMTljYjYtODc1Yy00MmEwLTg2OTYtYmE1YTRmNDE4MmEwXkEyXkFqcGc@._V1_.jpg,R,1979,,1979-08-15,"['Adventure Epic', 'Epic', 'Psychological Drama', 'Quest', 'War Epic', 'Drama', 'Mystery', 'War']",['US'],"['https://www.lionsgate.com/movies/apocalypse-now', 'https://www.facebook.com/ApocalypseNowMovie/']","['en', 'fr', 'vi']","['Baler Bay, Baler, Aurora, Philippines']","[{'id': 'co0020958', 'name': 'American Zoetrope'}, {'id': 'co0035894', 'name': 'Zoetrope Studios'}]",31500000,105090566,"['Drama', 'Mystery', 'War']",False,147,8.4,737326
tt15239678,https://www.imdb.com/title/tt15239678/,Dune: Part Two,Dune: Part Two,movie,"Paul Atreides unites with the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the universe, he endeavors to prevent a terrible future.",https://m.media-amazon.com/images/M/MV5BNTc0YmQxMjEtODI5MC00NjFiLTlkMWUtOGQ5NjFmYWUyZGJhXkEyXkFqcGc@._V1_.jpg,PG-13,2024,,2024-03-01,"['Action Epic', 'Desert Adventure', 'Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Drama', 'Sci-Fi']","['US', 'CA', 'AE', 'HU', 'IT', 'NZ', 'JO', 'GM']",['https://www.dunemovie.com/'],['en'],"['Wadi Rum, Jordan']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0159111', 'name': 'Legendary Entertainment'}, {'id': 'co0753601', 'name': 'Villeneuve Films'}]",190000000,714644358,"['Action', 'Adventure', 'Drama']",False,166,8.5,612523
